epoch # train_loss ### train_accuracy # test_loss ### eval_accuracy
1 |  0.20050946168601513 |  0.7410 | 0.1348683688212186 |  0.9270
2 |  0.10102434538304805 |  0.9716 | 0.10213165939040482 |  0.9660
3 |  0.08536552682518959 |  0.9766 | 0.0932164337025024 |  0.9670
4 |  0.07922543372958898 |  0.9770 | 0.08875624094204977 |  0.9650
5 |  0.07640370458364487 |  0.9794 | 0.08705172596639023 |  0.9660
6 |  0.07546331323683261 |  0.9800 | 0.08569387398753316 |  0.9700
7 |  0.07425988867878913 |  0.9802 | 0.0833789216442965 |  0.9720
8 |  0.07279767476022243 |  0.9802 | 0.08255305851553567 |  0.9730
9 |  0.07151625573635101 |  0.9822 | 0.08097505645640195 |  0.9730
10 |  0.07073687914758921 |  0.9824 | 0.07974313347763382 |  0.9760
Train finished. Total elapsed time (h:m:s): 0:10:58
